reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
1.6017707586288452,10.095880508422852,0.1421527862548828,0.0,1.0,51.0,0.0,0.7843137254901961,1.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 20
7.546140670776367,0.1908907145261764,0.198133036494255,1.0,0.0,161.0,0.5695375541930349,0.8571428571428571,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 14
9.927541732788086,0.1399490088224411,0.1011699438095092,1.0,0.0,148.0,0.7368373948538735,0.945945945945946,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 19
11.052776336669922,0.182430699467659,0.1886337846517563,1.0,0.0,95.0,0.9921570369854172,1.0,0.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 23
7.118764877319336,0.0887846425175666,0.201205663383007,1.0,0.0,61.0,0.896143063574652,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 2
-4.3698930740356445,13.798662185668944,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 1
10.634063720703123,0.1880467683076858,0.1992267817258834,1.0,0.0,100.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 22
6.494759559631348,0.064717136323452,0.1883371844887733,1.0,0.0,56.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 13
5.555064678192139,0.053889911621809,0.2063718922436237,1.0,0.0,39.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 18
11.139067649841309,0.1262503564357757,0.200829267501831,1.0,0.0,101.0,0.957380160987166,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 8
7.377243995666504,0.0179282985627651,0.1970670260488987,1.0,0.0,76.0,0.9477921809283344,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 17
6.759306907653809,0.1992541700601577,0.1949114650487899,1.0,0.0,117.0,0.7574655104819339,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 12
1.4686659574508667,10.67898178100586,-0.0,0.0,1.0,73.0,0.0,0.8904109589041096,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 21
3.002488374710083,2.982317924499512,0.203582763671875,0.0,1.0,51.0,0.0,0.9411764705882352,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 7
3.618765592575073,7.016103744506836,-0.0,0.0,1.0,48.0,0.0,0.6875,1.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 16
1.2603386640548706,6.038233757019043,-0.0,0.0,1.0,57.0,0.0,0.912280701754386,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 22
3.4165844917297363,13.599935531616213,0.202646255493164,0.0,1.0,35.0,0.0,0.9428571428571428,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 20
